Handlungsfeld_ID	Handlungsfeld_Name	Indikator_ID	Indikator_Name	Kennzahl_ID	Kennzahl_Name	Kennzahl_Definition	Lebensphase_ID	Lebensphase_Name	Jahr	Geschlecht_ID	Geschlecht_Name	Alter_ID	Alter_Name	Region_ID	Region_Name	Bildung_Casmin_ID	Bildung_Casmin_Name	Bildung_Isced_ID	Bildung_Isced_Name	GISD_ID	GISD_Name	Standardisierung_ID	Standardisierung_Name	Wert	Unteres_Konfidenzintervall	Oberes_Konfidenzintervall	Datenstand
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	2	Konsumverbot im öffentlichen Raum (22)	Konsumverbot im öffentlichen Raum und an Arbeitsstätten (max. 22 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	UA	Ukraine	NA	NA	NA	NA	NA	NA	0	beobachtet	15	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	AT	Österreich	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	BA	Bosnien und Herzegowina	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	BE	Belgien	NA	NA	NA	NA	NA	NA	0	beobachtet	1	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	BG	Bulgarien	NA	NA	NA	NA	NA	NA	0	beobachtet	NA	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	CH	Schweiz	NA	NA	NA	NA	NA	NA	0	beobachtet	1	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	CY	Zypern	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	CZ	Tschechien	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	DE	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	DK	Dänemark	NA	NA	NA	NA	NA	NA	0	beobachtet	NA	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	EE	Estland	NA	NA	NA	NA	NA	NA	0	beobachtet	NA	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	ES	Spanien	NA	NA	NA	NA	NA	NA	0	beobachtet	1	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	FI	Finnland	NA	NA	NA	NA	NA	NA	0	beobachtet	2	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	FR	Frankreich	NA	NA	NA	NA	NA	NA	0	beobachtet	3	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	GB	Vereinigtes Königreich	NA	NA	NA	NA	NA	NA	0	beobachtet	NA	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	GR	Griechenland	NA	NA	NA	NA	NA	NA	0	beobachtet	NA	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	HR	Kroatien	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	HU	Ungarn	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	IE	Irland	NA	NA	NA	NA	NA	NA	0	beobachtet	1	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	IL	Israel	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	IS	Island	NA	NA	NA	NA	NA	NA	0	beobachtet	8	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	IT	Italien	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	LT	Litauen	NA	NA	NA	NA	NA	NA	0	beobachtet	1	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	LU	Luxemburg	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	LV	Lettland	NA	NA	NA	NA	NA	NA	0	beobachtet	NA	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	MT	Malta	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	NL	Niederlande	NA	NA	NA	NA	NA	NA	0	beobachtet	3	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	NO	Norwegen	NA	NA	NA	NA	NA	NA	0	beobachtet	1	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	PL	Polen	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	PT	Portugal	NA	NA	NA	NA	NA	NA	0	beobachtet	NA	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	RO	Rumänien	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	RS	Serbien	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	RU	Russland	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	SE	Schweden	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	SI	Slowenien	NA	NA	NA	NA	NA	NA	0	beobachtet	NA	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	SK	Slowakei	NA	NA	NA	NA	NA	NA	0	beobachtet	NA	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	TR	Türkei	NA	NA	NA	NA	NA	NA	0	beobachtet	0	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	3	Ausgaben für öffentliche Informationskampagnen (10)	Ausgaben für öffentliche Informationskampagnen (max. 10 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	UA	Ukraine	NA	NA	NA	NA	NA	NA	0	beobachtet	NA	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	AT	Österreich	NA	NA	NA	NA	NA	NA	0	beobachtet	7	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	BA	Bosnien und Herzegowina	NA	NA	NA	NA	NA	NA	0	beobachtet	5	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	BE	Belgien	NA	NA	NA	NA	NA	NA	0	beobachtet	10	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	BG	Bulgarien	NA	NA	NA	NA	NA	NA	0	beobachtet	9	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	CH	Schweiz	NA	NA	NA	NA	NA	NA	0	beobachtet	2	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	CY	Zypern	NA	NA	NA	NA	NA	NA	0	beobachtet	11	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	CZ	Tschechien	NA	NA	NA	NA	NA	NA	0	beobachtet	8	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	DE	Deutschland	NA	NA	NA	NA	NA	NA	0	beobachtet	6	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	DK	Dänemark	NA	NA	NA	NA	NA	NA	0	beobachtet	13	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	EE	Estland	NA	NA	NA	NA	NA	NA	0	beobachtet	11	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	ES	Spanien	NA	NA	NA	NA	NA	NA	0	beobachtet	9	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	FI	Finnland	NA	NA	NA	NA	NA	NA	0	beobachtet	13	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	FR	Frankreich	NA	NA	NA	NA	NA	NA	0	beobachtet	11	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	GB	Vereinigtes Königreich	NA	NA	NA	NA	NA	NA	0	beobachtet	12	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	GR	Griechenland	NA	NA	NA	NA	NA	NA	0	beobachtet	7	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	HR	Kroatien	NA	NA	NA	NA	NA	NA	0	beobachtet	12	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	HU	Ungarn	NA	NA	NA	NA	NA	NA	0	beobachtet	11	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	IE	Irland	NA	NA	NA	NA	NA	NA	0	beobachtet	13	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	IL	Israel	NA	NA	NA	NA	NA	NA	0	beobachtet	10	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	IS	Island	NA	NA	NA	NA	NA	NA	0	beobachtet	13	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	IT	Italien	NA	NA	NA	NA	NA	NA	0	beobachtet	9	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	LT	Litauen	NA	NA	NA	NA	NA	NA	0	beobachtet	10	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	LU	Luxemburg	NA	NA	NA	NA	NA	NA	0	beobachtet	9	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	LV	Lettland	NA	NA	NA	NA	NA	NA	0	beobachtet	11	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	MT	Malta	NA	NA	NA	NA	NA	NA	0	beobachtet	11	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	NL	Niederlande	NA	NA	NA	NA	NA	NA	0	beobachtet	10	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	NO	Norwegen	NA	NA	NA	NA	NA	NA	0	beobachtet	13	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	PL	Polen	NA	NA	NA	NA	NA	NA	0	beobachtet	11	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	PT	Portugal	NA	NA	NA	NA	NA	NA	0	beobachtet	10	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	RO	Rumänien	NA	NA	NA	NA	NA	NA	0	beobachtet	8	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	RS	Serbien	NA	NA	NA	NA	NA	NA	0	beobachtet	9	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	RU	Russland	NA	NA	NA	NA	NA	NA	0	beobachtet	13	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	SE	Schweden	NA	NA	NA	NA	NA	NA	0	beobachtet	9	NA	NA	2023-08-29
1	Handlungsfeld 1 - Diabetesrisiko reduzieren	1103	Kontextfaktoren: Tabakkontrolle	4	Werbeverbote (13)	Umfassende Verbote von Werbung und Verkaufsförderung (max. 13 Punkte)	2	Allgemein/Alle Altersgruppen	2021	NA	NA	NA	NA	SI	Slowenien	NA	NA	NA	NA	NA	NA	0	beobachtet	13	NA	NA	2023-08-29
